,text,cleaned,polarity,subjectivity,sentiment,neg,neu,pos,compound,text_len,text_word_count
807,"🇬🇧|Nouveauté #Chelsea enfant home 2⃣2⃣/2⃣3⃣ #UCL
Au prix extraordinaire de 13€
➡https://t.co/3spHerxkPz https://t.co/wwzixaNBWR", nouveaut chelsea enfant home 2 2 2 3 ucl au prix extraordinaire de 13 ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,71,14
808,"Kailyn Lowry's Former Friend Claims 'Teen Mom' Leaked Chelsea Houska Secret

#CHELSEA

https://t.co/koMwmUGr5s",kailyn lowry former friend claims teen mom leaked chelsea houska secret chelsea ,-0.13333333333333333,0.2333333333333333,positive,0.148,0.645,0.206,0.2263,80,12
809,"Saw Palmetto for Women and Men Hair Loss. Extra Strength Vitamin Treatment Designed for Thicker, Str 4XEZNR9

https://t.co/cYkTCg6t2d

#rock #airpollution #fund #state #studearrings #fishnet #petition #accepting #birthdaygirl #chelsea #king #signed #sanantonio https://t.co/uRukq4w6d7",saw palmetto for women and men hair loss extra strength vitamin treatment designed for thicker str 4xeznr9 rock airpollution fund state studearrings fishnet petition accepting birthdaygirl chelsea king signed sanantonio ,0.0,0.1,positive,0.063,0.716,0.22,0.6908,220,30
810,"It's Football hour and the best time to share our latest work!!!⚽️
Here's a sneak peek of the behind-the-scenes work we did with @chelseaFC  and @tryzapp   on their latest campaign! 
We are super proud to have produced,  shot and edited this project! ⚽️ 
#football #Chelsea #bts https://t.co/dphwmmiZoM",it football hour and the best time to share our latest work here a sneak peek of the behind the scenes work we did with and on their latest campaign we are super proud to have produced shot and edited this project football chelsea bts ,0.45555555555555555,0.7444444444444445,positive,0.0,0.749,0.251,0.9246,235,45
811,🙌😁  💙🚨 #ChelseaFollowTrain 🚂 ❗️FOLLOW EVERYONE THAT COMMENTS  https://t.co/Y0U2XtL7L6  #Chelsea  #Cfc, chelseafollowtrain follow everyone that comments chelsea cfc,0.0,0.0,neutral,0.0,1.0,0.0,0.0,61,7
812,"🇷🇺 Arsen Zakharyan has created more chances (43) than any other Chelsea player in league football this season. This is a mind blowing TWENTY-FIVE more than Chelsea’s current most creative players (Sterling (18), Mount (18) in league football.

World stage next.🔜🌍 #CFC #Chelsea https://t.co/BDw1xq9LOJ", arsen zakharyan has created more chances 43 than any other chelsea player in league football this season this is mind blowing twenty five more than chelsea current most creative players sterling 18 mount 18 in league football world stage next cfc chelsea ,0.26785714285714285,0.46785714285714286,positive,0.0,0.843,0.157,0.742,256,42
813,"#Chelsea and Arsenal are the two clubs interested in FC Porto winger, Pepe.

{Record} https://t.co/hIU5p9aXpm", chelsea and arsenal are the two clubs interested in fc porto winger pepe record ,0.25,0.5,positive,0.0,0.828,0.172,0.4019,81,14
814,"#Chelsea have already agreed personal terms with Arsen Zakharyan. Negotiations will continue with Dynamo Moscow to complete a deal in 2023 - Blues 'still feeling confident'. 

[via @FabrizioRomano]", chelsea have already agreed personal terms with arsen zakharyan negotiations will continue with dynamo moscow to complete deal in 2023 blues still feeling confident via ,0.19999999999999998,0.5111111111111111,positive,0.0,0.764,0.236,0.7003,170,25
815,Check out D-LSoccerSignings https://t.co/VnvumMgfho #eBay via @eBay_UK #ThreeLions #DENTUN #eng #wales #worldcup #WorldCup2022 #mufc #whufc #cpfc #chelsea #swfc #thfc #coys #afc #argentina #avfc #denmark #gifts #christmas,check out lsoccersignings ebay via uk threelions dentun eng wales worldcup worldcup2022 mufc whufc cpfc chelsea swfc thfc coys afc argentina avfc denmark gifts christmas,0.0,0.0,neutral,0.0,1.0,0.0,0.0,169,25
816,"Manchest...

#Mancity #ManchesterCity #EPL #premierleague, #livematch, #livestream, #skysports, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllives...
https://t.co/Zbotx69UDt",manchest mancity manchestercity epl premierleague livematch livestream skysports epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal eplresults epllives ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,196,19
817,"Liverpoo...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivescores, #Astonvilla, #pltable, #c...
https://t.co/HedBkluPvi",liverpoo premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivescores astonvilla pltable ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,186,19
818,"Raheem Sterling, forward for Chelsea and England, has responded to his doubters after a lacklustre start to the season by claiming that it actually ""drives"" him.

#SportVybz #PremierLeague #Chelsea #RaheemSterling https://t.co/sahthTkaEP",raheem sterling forward for chelsea and england has responded to his doubters after lacklustre start to the season by claiming that it actually drives him sportvybz premierleague chelsea raheemsterling ,0.0,0.1,negative,0.076,0.924,0.0,-0.3182,202,29
819,"Mafans wa #chelsea acheni kusupport #Argentina openly please🙏#worldcup22  #FIFAWorldCup
#ArgentinaVsSaudiArabia",mafans wa chelsea acheni kusupport argentina openly please worldcup22 fifaworldcup argentinavssaudiarabia,0.0,0.5,positive,0.0,0.813,0.187,0.3182,105,11
820,"This weekend at the Christmas Fair 24 - 27 November, be sure not to miss:

Ilex Studio
Love My Human
Lumina of London
Horatio’s Garden
Neal’s Nurseries
Go Emu
Snoooze World

Book here: https://t.co/Cgf3epUPwh.

#gardeninig #gifts #christmasmarket #chelsea #christmasfair #london https://t.co/rW8YicBolq",this weekend at the christmas fair 24 27 november be sure not to miss ilex studio love my human lumina of london horatio garden neal nurseries go emu snoooze world book here gardeninig gifts christmasmarket chelsea christmasfair london ,0.425,0.6222222222222222,positive,0.0,0.768,0.232,0.8498,236,38
821,🔵🔵⚽️  🔷🚨 TURN MY NOTIFICATIONS ON❗️❗️THE  #Chelseafollowtrain  🚂 ❗️❗️🤝🤝 🌍  #Chelsea  #Cfc, turn my notifications on the chelseafollowtrain chelsea cfc,0.0,0.0,neutral,0.0,1.0,0.0,0.0,60,8
822,Manchester United v #Chelsea https://t.co/FKfc7GrDiH,manchester united chelsea ,0.0,0.0,positive,0.0,0.417,0.583,0.4215,26,3
823,"Liverpool are weighing up a pot...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivescore...
https://t.co/jPd9G2tHz2",liverpool are weighing up pot premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivescore ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,187,21
824,"Liverpool manager Jurgen Klopp says he p...

#premierleague, #livematch, #livestream, #skysports, #Manchsetercity, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #e...
https://t.co/oVln3SJUAP",liverpool manager jurgen klopp says he premierleague livematch livestream skysports manchsetercity epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,194,20
825,"At FCA we had 3 #Chelsea Scholars in to talk to students about the dangers of #gambling and #onlinegaming. 

Students ended the session with a game of #football ⚽️ https://t.co/Yw9a78sEUq",at fca we had 3 chelsea scholars in to talk to students about the dangers of gambling and onlinegaming students ended the session with game of football ,-0.4,0.4,negative,0.113,0.887,0.0,-0.4939,152,27
826,"#Chelsea have already agreed personal terms with Arsen Zakharyan. Negotiations will continue with Dynamo Moscow to complete a deal in 2023 - Blues 'still feeling confident'. 

[via @FabrizioRomano] https://t.co/Gv0DkuwjZG", chelsea have already agreed personal terms with arsen zakharyan negotiations will continue with dynamo moscow to complete deal in 2023 blues still feeling confident via ,0.19999999999999998,0.5111111111111111,positive,0.0,0.764,0.236,0.7003,170,25
827,"Ahead the final round of Champions Leag...

#Mancity #ManchesterCity #EPL #premierleague, #livematch, #livestream, #skysports, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #A...
https://t.co/9R1l6AQStw",ahead the final round of champions leag mancity manchestercity epl premierleague livematch livestream skysports epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea ,-0.1,0.7,positive,0.0,0.861,0.139,0.5267,199,22
828,🙌😁  🌀DONT MISS THE #Chelseafollowtrain 🚂 🚂 🚂  I'll be connecting the Chelsea fanbase together https://t.co/spZhV9JwXR 💎🔻🌍   #Chelsea  #Cfc, dont miss the chelseafollowtrain ll be connecting the chelsea fanbase together chelsea cfc,0.0,0.0,positive,0.0,0.893,0.107,0.1139,91,13
829,"Arsenal goalkeeper Bernd Leno has spoken...

#premierleague, #livematch, #livestream, #skysports, #Manchsetercity, #epl, #epl2023, #ManchesterUnited, #premierleaguetable, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplres...
https://t.co/37vMzl0wPv",arsenal goalkeeper bernd leno has spoken premierleague livematch livestream skysports manchsetercity epl epl2023 manchesterunited premierleaguetable epltable eplfixtures liverpool chelsea arsenal eplres ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,203,21
830,"🚨 #Chelsea and Arsenal have added Porto's Brazilian winger Pepe to their short transfer list.
#CFC

Via @Ekremkonur", chelsea and arsenal have added porto brazilian winger pepe to their short transfer list cfc via ,0.0,0.3,neutral,0.0,1.0,0.0,0.0,97,16
831,"#Chelsea have already agreed personal terms with Arsen Zakharyan. Negotiations will continue with Dynamo Moscow to complete a deal in 2023 - Blues 'still feeling confident'. 
#CFC

Via @FabrizioRomano", chelsea have already agreed personal terms with arsen zakharyan negotiations will continue with dynamo moscow to complete deal in 2023 blues still feeling confident cfc via ,0.19999999999999998,0.5111111111111111,positive,0.0,0.772,0.228,0.7003,174,26
832,"Conor McGregor confirms intere...

#premierleague, #livematch, #livestream, #skysports, #lıverpool, #epl, #epl2023, #ManchesterUnited, #lfc, #epltable, #eplfixtures, #liverpool, #chelsea, #Arsenal, #eplresults, #epllivescores, #As...
https://t.co/66I1H5qbDn",conor mcgregor confirms intere premierleague livematch livestream skysports verpool epl epl2023 manchesterunited lfc epltable eplfixtures liverpool chelsea arsenal eplresults epllivescores as ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,192,21
833,"#Chelsea have agreed personal terms with Arsen Zakharyan on long term contract and that is sealed since last summer. Negotiations with Dinamo Moscow will continue to complete the deal in 2023. 🔵 #CFC

@FabrizioRomano https://t.co/QKdgxun3Ur", chelsea have agreed personal terms with arsen zakharyan on long term contract and that is sealed since last summer negotiations with dinamo moscow will continue to complete the deal in 2023 cfc ,0.0125,0.29166666666666663,positive,0.0,0.937,0.063,0.2732,195,32
834,"#Chelsea have already agreed personal terms with Arsen Zakharyan. Negotiations will continue with Dynamo Moscow to complete a deal in 2023 - Blues 'still feeling confident'. 

[via @FabrizioRomano]", chelsea have already agreed personal terms with arsen zakharyan negotiations will continue with dynamo moscow to complete deal in 2023 blues still feeling confident via ,0.19999999999999998,0.5111111111111111,positive,0.0,0.764,0.236,0.7003,170,25
835,Declan Rice is a very good footballer. Next year he will be better still as Captain of @ChelseaFC It’s been written in the stars since he sat with his Dad in Matthew Harding stand as a child supporting his team. Left Cobham a boy coming back a World class international #Chelsea,declan rice is very good footballer next year he will be better still as captain of it been written in the stars since he sat with his dad in matthew harding stand as child supporting his team left cobham boy coming back world class international chelsea,0.23714285714285713,0.2185714285714286,positive,0.0,0.827,0.173,0.8399,254,46
836,"AVIATION INDUSTRIES

https://t.co/zUqpQTRC3w

Aviation ERP software ...

#aviation #Airplane #Airport #servieces #aviationlovers #boeing #aircraft #airplane #aviationdaily #planespotting  #pilot #airbus #plane #aviationgeek #instagramaviation #flight #Tuchel #Chelsea https://t.co/3Wrd50lqE7",aviation industries aviation erp software aviation airplane airport servieces aviationlovers boeing aircraft airplane aviationdaily planespotting pilot airbus plane aviationgeek instagramaviation flight tuchel chelsea ,0.0,0.0,neutral,0.0,1.0,0.0,0.0,218,23
837,"Juventus, #Chelsea and Tottenham will scout Croatia defender Josko Gvardiol during the World Cup.
#CFC

Via @tuttosport",juventus chelsea and tottenham will scout croatia defender josko gvardiol during the world cup cfc via ,0.0,0.0,positive,0.0,0.915,0.085,0.1027,103,16
838,"Chelsea and Arsenal both ready to battle for FC Porto winger Pepe

#fcporto #arsenal #chelsea #pepe",chelsea and arsenal both ready to battle for fc porto winger pepe fcporto arsenal chelsea pepe,0.2,0.5,neutral,0.136,0.733,0.131,-0.0258,94,16
839,"Juventus, #Chelsea and Tottenham will scout Croatia defender Josko Gvardiol during the World Cup.

(@tuttosport)",juventus chelsea and tottenham will scout croatia defender josko gvardiol during the world cup ,0.0,0.0,positive,0.0,0.903,0.097,0.1027,95,14
840,Live Press Conference #CFC #Chelsea #CFCOfficial #CFCVideo https://t.co/Q0ufYlxKp3,live press conference cfc chelsea cfcofficial cfcvideo ,0.13636363636363635,0.5,neutral,0.0,1.0,0.0,0.0,55,7
841,🙌😁  🚨TURN MY NOTIFICATIONS ON❗️SO YOU DONT MISS THE #Chelseafollowtrain 🚂 🚂 🚂 ❗️❗️🤝🤝 🌍   #Chelsea  #Cfc, turn my notifications on so you dont miss the chelseafollowtrain chelsea cfc,0.0,0.0,positive,0.0,0.866,0.134,0.1798,77,12
842,"#Personalised #FootballNooks, giving a fascinating insight into the history of many of the #EPL’s top teams.
https://t.co/nZGnNv0ctR
#Chelsea #Spurs #Brighton #ManUtd #ManCity #Wolves #Everton #Arsenal. #AstonVilla #Xmas #Liverpool #Everton #Newcastle #Leicester #Watford #WestHam https://t.co/4AHN90cW06", personalised footballnooks giving fascinating insight into the history of many of the epl top teams chelsea spurs brighton manutd mancity wolves everton arsenal astonvilla xmas liverpool everton newcastle leicester watford westham ,0.5666666666666667,0.6166666666666667,positive,0.0,0.784,0.216,0.7717,232,31
843,German ‘will snub Madrid move ‘ and make big Chelsea decision #ChelseaFC #Chelsea #StamfordBridge #CFCLive https://t.co/A8Oz1Lj3ns,german will snub madrid move and make big chelsea decision chelseafc chelsea stamfordbridge cfclive ,0.0,0.05,negative,0.177,0.823,0.0,-0.4215,100,14
844,"NEW CHELSEA BOOK! OUT NOW! 
https://t.co/8A7YoNuyVj
#Chelsea #CFC #Blues #Potter #Sterling #Mount #ChelseaFC #CheDzg #Zakaria #aubameyang #pulisic 
#Loftuscheek #azpilicueta #ToddBoehly #StamfordBridge #Jorginho #ThiagoSilva #Kante #Mendy",new chelsea book out now chelsea cfc blues potter sterling mount chelseafc chedzg zakaria aubameyang pulisic loftuscheek azpilicueta toddboehly stamfordbridge jorginho thiagosilva kante mendy,0.13636363636363635,0.45454545454545453,neutral,0.0,1.0,0.0,0.0,191,24
